CustomerID,Recency,Frequency,Monetary,R,F,M,Cluster,RFM,Segment
16898,27,29,79.78999999999999,3,3,2,0,332,Potential Loyalist
16899,8,20,158.14999999999995,3,3,2,0,332,Potential Loyalist
16900,17,23,215.47,3,3,2,0,332,Potential Loyalist
16902,117,10,606.64,1,2,3,1,123,Need Attention
16903,30,9,66.89,2,2,1,0,221,Potential Loyalist
16904,5,138,851.1400000000003,3,3,3,3,333,Loyal Customers
16905,6,53,788.1900000000003,3,3,3,3,333,Loyal Customers
16906,82,20,182.03999999999996,2,3,2,1,232,Need Attention
16907,30,27,262.34999999999997,2,3,3,3,233,Loyal Customers
16909,73,2,24.36,2,1,1,2,211,At Risk
16910,5,90,239.81999999999996,3,3,3,3,333,Loyal Customers
16912,29,22,488.5999999999999,2,3,3,3,233,Loyal Customers
16913,291,1,1.25,1,1,1,2,111,At Risk
16914,37,5,15.100000000000001,2,1,1,2,211,At Risk
16915,45,13,61.440000000000005,2,2,1,0,221,Potential Loyalist
16916,24,19,63.53,3,3,1,0,331,Potential Loyalist
16917,277,3,218.62,1,1,2,1,112,Need Attention
16918,64,23,223.76,2,3,2,1,232,Need Attention
16919,157,67,534.4399999999998,1,3,3,1,133,Need Attention
16921,62,12,50.3,2,2,1,1,221,Need Attention
16923,13,142,1355.940000000001,3,3,3,3,333,Loyal Customers
16924,22,14,149.27000000000004,3,2,2,0,322,Potential Loyalist
16928,87,30,410.4,2,3,3,1,233,Need Attention
16929,4,16,255.66000000000003,3,3,3,0,333,Potential Loyalist
16930,27,12,47.589999999999996,3,2,1,0,321,Potential Loyalist
16931,6,172,876.27,3,3,3,3,333,Loyal Customers
16932,54,13,28.309999999999995,2,2,1,0,221,Potential Loyalist
16933,2,9,99.45000000000002,3,2,2,0,322,Potential Loyalist
16934,55,9,122.45,2,2,2,1,222,Need Attention
16936,26,16,51.95,3,3,1,0,331,Potential Loyalist
16938,9,52,426.3100000000001,3,3,3,3,333,Loyal Customers
16940,53,55,481.49,2,3,3,3,233,Loyal Customers
16942,13,39,349.94,3,3,3,3,333,Loyal Customers
16943,212,8,204.18,1,2,2,1,122,Need Attention
16945,22,53,852.7800000000001,3,3,3,3,333,Loyal Customers
16947,236,1,15.0,1,1,1,2,111,At Risk
16948,139,5,138.6,1,1,2,1,112,Need Attention
16949,41,9,99.43,2,2,2,0,222,Potential Loyalist
16950,57,10,244.22,2,2,3,1,223,Need Attention
16951,137,10,194.80999999999995,1,2,2,1,122,Need Attention
16952,110,3,26.23,1,1,1,2,111,At Risk
16954,17,14,658.4,3,2,3,3,323,Loyal Customers
16955,185,6,118.21000000000001,1,2,2,1,122,Need Attention
16956,18,1,13.5,3,1,1,2,311,At Risk
16957,240,4,79.2,1,1,2,2,112,At Risk
16959,88,2,25.799999999999997,2,1,1,2,211,At Risk
16960,39,19,81.22,2,3,2,0,232,Potential Loyalist
16961,117,4,65.3,1,1,1,2,111,At Risk
16963,188,2,32.550000000000004,1,1,1,2,111,At Risk
16965,227,6,76.59,1,2,1,1,121,Need Attention
16966,198,6,329.64,1,2,3,1,123,Need Attention
16967,190,5,80.7,1,1,2,1,112,Need Attention
16968,5,7,76.95,3,2,1,0,321,Potential Loyalist
16969,40,10,119.41999999999999,2,2,2,0,222,Potential Loyalist
16971,39,5,29.78,2,1,1,2,211,At Risk
16976,268,1,175.2,1,1,2,2,112,At Risk
16978,78,11,98.53999999999999,2,2,2,1,222,Need Attention
16979,4,18,559.6100000000001,3,3,3,3,333,Loyal Customers
16980,256,14,129.25,1,2,2,1,122,Need Attention
16982,61,5,86.5,2,1,2,1,212,Need Attention
16983,13,29,235.37000000000006,3,3,2,3,332,Loyal Customers
16984,89,98,1088.6600000000005,2,3,3,3,233,Loyal Customers
16985,18,21,973.04,3,3,3,3,333,Loyal Customers
16986,31,1,62.400000000000006,2,1,1,2,211,At Risk
16987,4,28,415.7999999999999,3,3,3,3,333,Loyal Customers
16988,6,1,10.2,3,1,1,2,311,At Risk
16992,11,21,346.05000000000007,3,3,3,3,333,Loyal Customers
16996,31,6,226.24,2,2,2,0,222,Potential Loyalist
16997,289,3,195.0,1,1,2,1,112,Need Attention
16999,75,2,29.3,2,1,1,2,211,At Risk
17001,1,34,722.45,3,3,3,3,333,Loyal Customers
17002,86,13,434.66,2,2,3,1,223,Need Attention
17004,47,13,386.28000000000003,2,2,3,1,223,Need Attention
17006,5,12,198.40999999999997,3,2,2,0,322,Potential Loyalist
17007,51,6,157.47000000000003,2,2,2,1,222,Need Attention
17010,19,1,10.08,3,1,1,2,311,At Risk
17011,31,5,87.29999999999998,2,1,2,0,212,Potential Loyalist
17014,9,16,101.34,3,3,2,0,332,Potential Loyalist
17015,29,46,404.9300000000002,2,3,3,3,233,Loyal Customers
17017,3,34,1113.8600000000001,3,3,3,3,333,Loyal Customers
17018,41,4,176.1,2,1,2,1,212,Need Attention
17019,12,37,151.99000000000004,3,3,2,3,332,Loyal Customers
17022,32,1,6.959999999999999,2,1,1,2,211,At Risk
17024,158,1,31.25,1,1,1,2,111,At Risk
17025,61,1,90.0,2,1,2,2,212,At Risk
17027,79,38,239.01999999999992,2,3,2,1,232,Need Attention
17030,64,1,2.9,2,1,1,2,211,At Risk
17031,12,4,66.6,3,1,1,0,311,Potential Loyalist
17033,87,7,238.67999999999995,2,2,2,1,222,Need Attention
17034,17,7,170.08,3,2,2,0,322,Potential Loyalist
17035,246,5,73.92,1,1,1,1,111,Need Attention
17037,88,13,222.08999999999997,2,2,2,1,222,Need Attention
17038,31,5,15.149999999999999,2,1,1,2,211,At Risk
17040,138,4,56.699999999999996,1,1,1,2,111,At Risk
17041,27,14,166.26,3,2,2,0,322,Potential Loyalist
17042,3,24,264.60999999999996,3,3,3,3,333,Loyal Customers
17043,33,20,548.45,2,3,3,3,233,Loyal Customers
17044,26,2,381.6,3,1,3,0,313,Potential Loyalist
17045,114,4,60.29,1,1,1,2,111,At Risk
17046,158,4,154.38,1,1,2,1,112,Need Attention
17047,86,12,199.79999999999998,2,2,2,1,222,Need Attention
17048,118,8,188.35,1,2,2,1,122,Need Attention
17049,3,55,891.8599999999997,3,3,3,3,333,Loyal Customers
17050,97,53,528.96,1,3,3,3,133,Loyal Customers
17051,195,9,57.400000000000006,1,2,1,1,121,Need Attention
17052,29,14,62.489999999999995,2,2,1,0,221,Potential Loyalist
17053,131,2,90.89999999999999,1,1,2,2,112,At Risk
17054,29,14,197.35,2,2,2,0,222,Potential Loyalist
17058,82,12,202.49,2,2,2,1,222,Need Attention
17059,30,80,467.47999999999985,2,3,3,3,233,Loyal Customers
17060,267,1,17.700000000000003,1,1,1,2,111,At Risk
17061,74,22,724.9,2,3,3,1,233,Need Attention
17062,314,10,70.75,1,2,1,1,121,Need Attention
17063,22,13,237.98000000000002,3,2,2,0,322,Potential Loyalist
17064,183,14,151.75,1,2,2,1,122,Need Attention
17068,13,56,891.49,3,3,3,3,333,Loyal Customers
17069,29,31,546.13,2,3,3,3,233,Loyal Customers
17070,115,15,73.41,1,2,1,1,121,Need Attention
17071,29,32,574.4599999999999,2,3,3,3,233,Loyal Customers
17073,18,29,244.16000000000003,3,3,3,3,333,Loyal Customers
17075,18,18,176.43000000000004,3,3,2,0,332,Potential Loyalist
17076,37,5,123.0,2,1,2,0,212,Potential Loyalist
17078,37,5,104.24,2,1,2,0,212,Potential Loyalist
17080,23,1,20.4,3,1,1,2,311,At Risk
17081,26,17,57.269999999999996,3,3,1,0,331,Potential Loyalist
17082,34,14,260.25,2,2,3,1,223,Need Attention
17083,110,10,258.66,1,2,3,1,123,Need Attention
17084,36,21,397.24000000000007,2,3,3,3,233,Loyal Customers
17085,124,47,437.37999999999994,1,3,3,1,133,Need Attention
17086,8,23,839.3,3,3,3,3,333,Loyal Customers
17088,29,22,394.95000000000005,2,3,3,3,233,Loyal Customers
17090,89,15,510.15000000000003,2,2,3,1,223,Need Attention
17091,3,38,673.0699999999999,3,3,3,3,333,Loyal Customers
17092,51,21,251.46999999999997,2,3,3,1,233,Need Attention
17094,323,1,47.7,1,1,1,2,111,At Risk
17095,23,8,94.55,3,2,2,0,322,Potential Loyalist
17096,16,9,204.58,3,2,2,0,322,Potential Loyalist
17100,19,12,183.16,3,2,2,0,322,Potential Loyalist
17101,30,8,332.44000000000005,2,2,3,0,223,Potential Loyalist
17105,160,14,104.17999999999999,1,2,2,1,122,Need Attention
17107,34,79,1846.1600000000003,2,3,3,3,233,Loyal Customers
17109,33,15,130.94,2,2,2,0,222,Potential Loyalist
17110,166,6,93.0,1,2,2,1,122,Need Attention
17111,48,5,57.6,2,1,1,2,211,At Risk
17114,6,29,192.73999999999995,3,3,2,3,332,Loyal Customers
17115,183,4,66.6,1,1,1,2,111,At Risk
17117,289,1,6.6000000000000005,1,1,1,2,111,At Risk
17118,318,2,22.560000000000002,1,1,1,2,111,At Risk
17119,4,11,181.85999999999999,3,2,2,0,322,Potential Loyalist
17120,234,6,115.05000000000001,1,2,2,1,122,Need Attention
17123,162,2,69.6,1,1,1,2,111,At Risk
17124,186,6,35.13,1,2,1,2,121,At Risk
17125,51,8,36.15,2,2,1,0,221,Potential Loyalist
17126,153,46,199.22999999999993,1,3,2,1,132,Need Attention
17128,335,4,28.55,1,1,1,2,111,At Risk
17131,6,29,584.63,3,3,3,3,333,Loyal Customers
17133,16,6,631.95,3,2,3,0,323,Potential Loyalist
17134,107,3,56.6,1,1,1,2,111,At Risk
17135,17,4,77.46,3,1,1,0,311,Potential Loyalist
17138,276,3,53.5,1,1,1,2,111,At Risk
17139,16,105,2423.2700000000004,3,3,3,3,333,Loyal Customers
17140,248,5,37.0,1,1,1,2,111,At Risk
17142,240,2,54.75,1,1,1,2,111,At Risk
17144,2,11,177.99,3,2,2,0,322,Potential Loyalist
17146,106,10,165.75000000000003,1,2,2,1,122,Need Attention
17147,23,14,394.77000000000004,3,2,3,3,323,Loyal Customers
17148,52,2,24.9,2,1,1,2,211,At Risk
17152,195,3,220.1,1,1,2,1,112,Need Attention
17153,25,2,25.9,3,1,1,2,311,At Risk
17154,76,5,63.72,2,1,1,2,211,At Risk
17155,18,9,182.20999999999998,3,2,2,0,322,Potential Loyalist
17157,177,2,39.900000000000006,1,1,1,2,111,At Risk
17158,33,9,189.59,2,2,2,0,222,Potential Loyalist
17159,22,20,274.73,3,3,3,3,333,Loyal Customers
17160,32,45,630.21,2,3,3,3,233,Loyal Customers
17162,29,21,360.19000000000005,2,3,3,3,233,Loyal Customers
17163,79,1,34.0,2,1,1,2,211,At Risk
17164,33,31,545.9200000000001,2,3,3,3,233,Loyal Customers
17165,285,1,17.700000000000003,1,1,1,2,111,At Risk
17166,204,3,31.650000000000002,1,1,1,2,111,At Risk
17169,58,12,193.40999999999997,2,2,2,1,222,Need Attention
17171,290,1,25.5,1,1,1,2,111,At Risk
17172,79,3,91.56,2,1,2,2,212,At Risk
17173,6,25,1102.5,3,3,3,3,333,Loyal Customers
17174,218,1,10.5,1,1,1,2,111,At Risk
17175,45,17,373.8999999999999,2,3,3,1,233,Need Attention
17176,202,2,30.299999999999997,1,1,1,2,111,At Risk
17179,179,10,95.4,1,2,2,1,122,Need Attention
17180,57,32,213.56999999999994,2,3,2,1,232,Need Attention
17181,58,4,33.2,2,1,1,2,211,At Risk
17183,33,13,748.61,2,2,3,3,223,Loyal Customers
17187,227,2,31.599999999999998,1,1,1,2,111,At Risk
17188,12,21,484.76000000000005,3,3,3,3,333,Loyal Customers
17189,107,15,113.44000000000004,1,2,2,1,122,Need Attention
17190,59,4,70.95000000000002,2,1,1,2,211,At Risk
17191,29,29,326.89000000000004,2,3,3,3,233,Loyal Customers
17193,36,9,413.34,2,2,3,1,223,Need Attention
17194,361,4,51.92,1,1,1,2,111,At Risk
17197,30,6,108.30000000000001,2,2,2,0,222,Potential Loyalist
17198,24,6,59.559999999999995,3,2,1,0,321,Potential Loyalist
17201,54,5,12.770000000000001,2,1,1,2,211,At Risk
17203,36,27,773.1899999999999,2,3,3,3,233,Loyal Customers
17204,176,6,192.45,1,2,2,1,122,Need Attention
17205,54,1,72.0,2,1,1,2,211,At Risk
17211,27,39,449.90999999999997,3,3,3,3,333,Loyal Customers
17212,254,1,60.0,1,1,1,2,111,At Risk
17213,41,36,661.3100000000001,2,3,3,3,233,Loyal Customers
17214,61,18,179.40000000000003,2,3,2,1,232,Need Attention
17218,5,52,375.46999999999997,3,3,3,3,333,Loyal Customers
17219,32,5,32.0,2,1,1,0,211,Potential Loyalist
17220,25,90,641.6400000000001,3,3,3,3,333,Loyal Customers
17221,8,18,69.86000000000001,3,3,1,0,331,Potential Loyalist
17222,66,2,19.799999999999997,2,1,1,2,211,At Risk
17223,311,4,15.05,1,1,1,2,111,At Risk
17226,309,4,85.35,1,1,2,2,112,At Risk
17227,19,7,236.35,3,2,2,0,322,Potential Loyalist
17228,16,41,377.49,3,3,3,3,333,Loyal Customers
17229,97,9,38.67999999999999,1,2,1,1,121,Need Attention
17230,265,17,891.4200000000002,1,3,3,1,133,Need Attention
17231,13,122,684.5800000000003,3,3,3,3,333,Loyal Customers
17232,3,3,31.73,3,1,1,0,311,Potential Loyalist
17233,36,2,33.25,2,1,1,2,211,At Risk
17234,183,1,3.75,1,1,1,2,111,At Risk
17235,26,3,16.44,3,1,1,2,311,At Risk
17236,13,21,211.73999999999998,3,3,2,0,332,Potential Loyalist
17237,12,3,37.91,3,1,1,0,311,Potential Loyalist
17238,3,110,716.71,3,3,3,3,333,Loyal Customers
17239,313,3,89.5,1,1,2,2,112,At Risk
17242,109,5,170.04,1,1,2,1,112,Need Attention
17243,6,90,1746.3700000000003,3,3,3,3,333,Loyal Customers
17244,54,7,117.75000000000001,2,2,2,1,222,Need Attention
17245,205,1,15.299999999999999,1,1,1,2,111,At Risk
17247,16,15,59.22,3,2,1,0,321,Potential Loyalist
17248,121,16,51.60000000000001,1,3,1,1,131,Need Attention
17250,4,10,62.89999999999999,3,2,1,0,321,Potential Loyalist
17251,363,6,52.949999999999996,1,2,1,2,121,At Risk
17252,187,16,41.75,1,3,1,1,131,Need Attention
17253,19,6,64.35,3,2,1,0,321,Potential Loyalist
17254,5,19,38.5,3,3,1,0,331,Potential Loyalist
17255,41,20,62.40999999999999,2,3,1,0,231,Potential Loyalist
17256,108,3,24.4,1,1,1,2,111,At Risk
17259,149,8,50.120000000000005,1,2,1,1,121,Need Attention
17262,228,2,251.1,1,1,3,1,113,Need Attention
17263,209,3,10.5,1,1,1,2,111,At Risk
17265,139,15,73.23000000000002,1,2,1,1,121,Need Attention
17266,4,18,62.79,3,3,1,0,331,Potential Loyalist
17267,128,4,14.78,1,1,1,2,111,At Risk
17272,47,23,471.48,2,3,3,3,233,Loyal Customers
17274,36,2,9.45,2,1,1,2,211,At Risk
17277,228,10,113.37,1,2,2,1,122,Need Attention
17278,242,3,52.98,1,1,1,2,111,At Risk
17279,58,3,92.28,2,1,2,2,212,At Risk
17282,131,17,592.3600000000002,1,3,3,1,133,Need Attention
17284,61,56,335.37000000000006,2,3,3,3,233,Loyal Customers
17286,22,9,44.949999999999996,3,2,1,0,321,Potential Loyalist
17287,27,26,189.29,3,3,2,0,332,Potential Loyalist
17288,13,20,178.44000000000003,3,3,2,0,332,Potential Loyalist
17289,32,20,150.38000000000002,2,3,2,0,232,Potential Loyalist
17290,4,19,113.69999999999999,3,3,2,0,332,Potential Loyalist
17293,31,32,431.85,2,3,3,3,233,Loyal Customers
17295,29,13,109.96000000000001,2,2,2,0,222,Potential Loyalist
17297,18,12,18.830000000000002,3,2,1,0,321,Potential Loyalist
17298,102,9,130.78,1,2,2,1,122,Need Attention
17299,12,14,123.28,3,2,2,0,322,Potential Loyalist
17301,22,7,26.5,3,2,1,0,321,Potential Loyalist
17302,15,19,289.20000000000005,3,3,3,3,333,Loyal Customers
17303,362,12,49.720000000000006,1,2,1,1,121,Need Attention
17306,11,10,1221.9,3,2,3,3,323,Loyal Customers
17309,96,4,17.5,1,1,1,2,111,At Risk
17311,79,8,267.26000000000005,2,2,3,1,223,Need Attention
17312,156,2,1.7999999999999998,1,1,1,2,111,At Risk
17313,32,9,932.34,2,2,3,3,223,Loyal Customers
17314,25,18,390.05,3,3,3,3,333,Loyal Customers
17315,2,97,1273.0800000000002,3,3,3,3,333,Loyal Customers
17317,90,1,76.32000000000001,2,1,1,2,211,At Risk
17320,101,11,173.73999999999998,1,2,2,1,122,Need Attention
17321,68,17,131.31,2,3,2,1,232,Need Attention
17323,16,48,242.13999999999996,3,3,3,3,333,Loyal Customers
17324,22,4,108.26,3,1,2,0,312,Potential Loyalist
17325,281,2,39.599999999999994,1,1,1,2,111,At Risk
17329,15,8,186.43,3,2,2,0,322,Potential Loyalist
17330,68,1,45.0,2,1,1,2,211,At Risk
17333,86,5,80.4,2,1,2,1,212,Need Attention
17334,309,2,30.240000000000002,1,1,1,2,111,At Risk
17337,152,114,413.4599999999999,1,3,3,3,133,Loyal Customers
17338,18,139,1158.19,3,3,3,3,333,Loyal Customers
17339,95,4,141.96,1,1,2,1,112,Need Attention
17340,30,70,2169.7700000000004,2,3,3,3,233,Loyal Customers
17341,157,5,107.02,1,1,2,1,112,Need Attention
17343,356,1,1.7399999999999998,1,1,1,2,111,At Risk
17344,47,6,22.099999999999998,2,2,1,2,221,At Risk
17345,16,21,167.73999999999998,3,3,2,0,332,Potential Loyalist
17346,4,99,589.8699999999999,3,3,3,3,333,Loyal Customers
17348,15,40,193.94999999999996,3,3,2,3,332,Loyal Customers
17349,180,1,12.75,1,1,1,2,111,At Risk
17350,9,19,289.96,3,3,3,3,333,Loyal Customers
17351,37,6,66.95,2,2,1,0,221,Potential Loyalist
17353,155,2,435.0,1,1,3,1,113,Need Attention
17354,51,4,434.55999999999995,2,1,3,1,213,Need Attention
17356,312,1,4.25,1,1,1,2,111,At Risk
17357,25,8,51.11,3,2,1,0,321,Potential Loyalist
17358,304,14,82.89,1,2,2,1,122,Need Attention
17359,12,5,46.3,3,1,1,0,311,Potential Loyalist
17360,18,27,104.87000000000003,3,3,2,0,332,Potential Loyalist
17361,187,3,50.5,1,1,1,2,111,At Risk
17362,240,9,102.35,1,2,2,1,122,Need Attention
17364,1,68,746.5799999999999,3,3,3,3,333,Loyal Customers
17365,13,97,1081.1100000000004,3,3,3,3,333,Loyal Customers
17367,239,7,44.02,1,2,1,2,121,At Risk
17368,24,23,325.47,3,3,3,3,333,Loyal Customers
17370,73,6,93.85999999999999,2,2,2,1,222,Need Attention
17371,18,18,66.73,3,3,1,0,331,Potential Loyalist
17372,41,46,226.13000000000002,2,3,2,3,232,Loyal Customers
17373,41,7,79.79,2,2,2,0,222,Potential Loyalist
17374,219,8,141.15,1,2,2,1,122,Need Attention
17375,200,15,98.02,1,2,2,1,122,Need Attention
17376,71,10,73.3,2,2,1,1,221,Need Attention
17377,24,78,603.3499999999998,3,3,3,3,333,Loyal Customers
17379,12,21,121.44000000000001,3,3,2,0,332,Potential Loyalist
17381,25,20,3065.4,3,3,3,3,333,Loyal Customers
17383,5,16,82.94000000000001,3,3,2,0,332,Potential Loyalist
17384,20,6,53.029999999999994,3,2,1,0,321,Potential Loyalist
17385,15,6,70.34,3,2,1,0,321,Potential Loyalist
17386,8,9,1407.28,3,2,3,3,323,Loyal Customers
17387,20,17,162.37,3,3,2,0,332,Potential Loyalist
17388,132,4,71.9,1,1,1,2,111,At Risk
17389,1,38,4096.219999999999,3,3,3,3,333,Loyal Customers
17391,165,1,203.52,1,1,2,2,112,At Risk
17392,307,19,127.28,1,3,2,1,132,Need Attention
17394,220,1,29.7,1,1,1,2,111,At Risk
17396,40,5,2242.6,2,1,3,3,213,Loyal Customers
17397,23,14,150.82000000000002,3,2,2,0,322,Potential Loyalist
17398,115,10,164.95999999999998,1,2,2,1,122,Need Attention
17400,127,36,290.58000000000004,1,3,3,1,133,Need Attention
17402,5,8,525.3399999999999,3,2,3,0,323,Potential Loyalist
17403,37,5,26.38,2,1,1,2,211,At Risk
17405,2,12,153.19,3,2,2,0,322,Potential Loyalist
17406,334,17,435.7,1,3,3,1,133,Need Attention
17408,164,2,32.65,1,1,1,2,111,At Risk
17409,249,5,260.55,1,1,3,1,113,Need Attention
17410,17,8,130.74,3,2,2,0,322,Potential Loyalist
17411,76,3,48.5,2,1,1,2,211,At Risk
17412,24,15,266.62,3,2,3,0,323,Potential Loyalist
17414,44,4,756.4,2,1,3,1,213,Need Attention
17415,80,2,77.19999999999999,2,1,1,2,211,At Risk
17416,30,53,1388.71,2,3,3,3,233,Loyal Customers
17418,43,7,104.21000000000001,2,2,2,0,222,Potential Loyalist
17419,12,34,761.3,3,3,3,3,333,Loyal Customers
17420,51,2,41.6,2,1,1,2,211,At Risk
17422,17,27,458.91,3,3,3,3,333,Loyal Customers
17423,47,9,273.02000000000004,2,2,3,1,223,Need Attention
17425,61,12,199.60000000000002,2,2,2,1,222,Need Attention
17426,9,62,1028.9500000000005,3,3,3,3,333,Loyal Customers
17428,1,73,4117.6900000000005,3,3,3,3,333,Loyal Customers
17429,129,8,91.41,1,2,2,1,122,Need Attention
17430,33,1,17.700000000000003,2,1,1,2,211,At Risk
17431,314,5,37.5,1,1,1,2,111,At Risk
17432,19,11,97.19,3,2,2,0,322,Potential Loyalist
17433,89,11,49.65,2,2,1,1,221,Need Attention
17434,3,25,373.13,3,3,3,3,333,Loyal Customers
17436,2,3,63.3,3,1,1,0,311,Potential Loyalist
17438,254,5,119.85000000000001,1,1,2,1,112,Need Attention
17440,157,1,30.599999999999998,1,1,1,2,111,At Risk
17442,37,28,472.12000000000006,2,3,3,3,233,Loyal Customers
17446,177,2,26.400000000000002,1,1,1,2,111,At Risk
17447,41,7,93.82,2,2,2,0,222,Potential Loyalist
17449,3,64,571.8100000000002,3,3,3,3,333,Loyal Customers
17450,11,64,36160.84000000001,3,3,3,3,333,Loyal Customers
17451,2,20,336.92,3,3,3,3,333,Loyal Customers
17453,18,8,239.54999999999998,3,2,3,0,323,Potential Loyalist
17454,234,13,81.4,1,2,2,1,122,Need Attention
17455,204,1,17.700000000000003,1,1,1,2,111,At Risk
17457,127,3,221.95,1,1,2,1,112,Need Attention
17458,16,17,90.42999999999999,3,3,2,0,332,Potential Loyalist
17459,44,24,97.50000000000001,2,3,2,1,232,Need Attention
17460,95,3,64.0,1,1,1,2,111,At Risk
17461,23,28,179.88999999999996,3,3,2,0,332,Potential Loyalist
17462,61,2,27.6,2,1,1,2,211,At Risk
17463,17,40,359.15,3,3,3,3,333,Loyal Customers
17464,159,2,86.4,1,1,2,2,112,At Risk
17466,11,7,128.15,3,2,2,0,322,Potential Loyalist
17468,15,1,30.0,3,1,1,2,311,At Risk
17469,17,12,261.40000000000003,3,2,3,0,323,Potential Loyalist
17470,45,14,163.17,2,2,2,1,222,Need Attention
17472,192,36,154.38000000000002,1,3,2,1,132,Need Attention
17475,80,2,27.599999999999998,2,1,1,2,211,At Risk
17480,78,8,171.33999999999997,2,2,2,1,222,Need Attention
17481,4,15,208.26,3,2,2,0,322,Potential Loyalist
17483,66,4,62.7,2,1,1,2,211,At Risk
17486,262,5,74.28,1,1,1,1,111,Need Attention
17489,59,8,132.04000000000002,2,2,2,1,222,Need Attention
17490,1,17,590.21,3,3,3,3,333,Loyal Customers
17491,2,14,442.2,3,2,3,3,323,Loyal Customers
17492,249,3,129.15,1,1,2,1,112,Need Attention
17495,8,4,66.82,3,1,1,0,311,Potential Loyalist
17496,359,2,57.150000000000006,1,1,1,2,111,At Risk
17498,76,2,41.56,2,1,1,2,211,At Risk
17499,290,5,59.46,1,1,1,2,111,At Risk
17500,30,1,16.5,2,1,1,2,211,At Risk
17501,221,6,87.15,1,2,2,1,122,Need Attention
17502,10,5,98.10000000000001,3,1,2,0,312,Potential Loyalist
17503,3,4,36.78,3,1,1,0,311,Potential Loyalist
17504,207,26,677.6799999999998,1,3,3,1,133,Need Attention
17505,162,10,206.60000000000002,1,2,2,1,122,Need Attention
17506,76,1,22.5,2,1,1,2,211,At Risk
17507,262,16,100.95000000000002,1,3,2,1,132,Need Attention
17509,58,73,1260.53,2,3,3,3,233,Loyal Customers
17510,25,1,12.600000000000001,3,1,1,2,311,At Risk
17511,3,175,16805.440000000013,3,3,3,3,333,Loyal Customers
17512,155,14,452.35,1,2,3,1,123,Need Attention
17514,129,5,26.500000000000004,1,1,1,2,111,At Risk
17515,32,15,114.49000000000001,2,2,2,0,222,Potential Loyalist
17516,16,29,161.35999999999999,3,3,2,0,332,Potential Loyalist
17517,309,3,52.2,1,1,1,2,111,At Risk
17519,18,12,306.25,3,2,3,0,323,Potential Loyalist
17520,54,6,107.84,2,2,2,1,222,Need Attention
17521,30,8,110.96,2,2,2,0,222,Potential Loyalist
17522,2,12,144.3,3,2,2,0,322,Potential Loyalist
17523,12,6,80.94,3,2,2,0,322,Potential Loyalist
17525,360,3,110.10000000000001,1,1,2,2,112,At Risk
17526,5,2,102.30000000000001,3,1,2,0,312,Potential Loyalist
17527,54,10,158.23000000000002,2,2,2,1,222,Need Attention
17528,2,49,825.7199999999998,3,3,3,3,333,Loyal Customers
17530,2,49,339.06,3,3,3,3,333,Loyal Customers
17531,191,2,57.0,1,1,1,2,111,At Risk
17534,54,1,30.0,2,1,1,2,211,At Risk
17535,281,2,25.2,1,1,1,2,111,At Risk
17537,30,25,280.8299999999999,2,3,3,3,233,Loyal Customers
17538,26,3,23.759999999999998,3,1,1,2,311,At Risk
17540,25,5,137.7,3,1,2,0,312,Potential Loyalist
17542,270,3,14.3,1,1,1,2,111,At Risk
17545,44,28,93.23000000000002,2,3,2,1,232,Need Attention
17548,234,1,16.5,1,1,1,2,111,At Risk
17549,24,2,57.18000000000001,3,1,1,2,311,At Risk
17550,198,9,50.940000000000005,1,2,1,1,121,Need Attention
17551,360,12,82.2,1,2,2,1,122,Need Attention
17552,72,3,69.6,2,1,1,2,211,At Risk
17553,130,1,1250.0,1,1,3,1,113,Need Attention
17554,2,13,284.17,3,2,3,0,323,Potential Loyalist
17555,20,22,124.41000000000003,3,3,2,0,332,Potential Loyalist
17556,206,1,24.900000000000002,1,1,1,2,111,At Risk
17557,15,10,158.04999999999998,3,2,2,0,322,Potential Loyalist
17560,95,4,157.85,1,1,2,1,112,Need Attention
17561,20,4,22.63,3,1,1,0,311,Potential Loyalist
17562,52,12,204.36,2,2,2,1,222,Need Attention
17564,25,8,73.10000000000001,3,2,1,0,321,Potential Loyalist
17566,9,32,206.87,3,3,2,3,332,Loyal Customers
17567,8,31,753.5600000000002,3,3,3,3,333,Loyal Customers
17569,333,5,44.599999999999994,1,1,1,2,111,At Risk
17571,51,54,306.16999999999996,2,3,3,3,233,Loyal Customers
17572,72,1,13.049999999999999,2,1,1,2,211,At Risk
17573,30,5,90.22,2,1,2,0,212,Potential Loyalist
17574,243,3,86.10000000000001,1,1,2,2,112,At Risk
17576,9,77,731.2800000000002,3,3,3,3,333,Loyal Customers
17578,219,1,18.72,1,1,1,2,111,At Risk
17579,5,10,127.44000000000001,3,2,2,0,322,Potential Loyalist
17580,253,10,98.16000000000001,1,2,2,1,122,Need Attention
17581,1,74,1529.51,3,3,3,3,333,Loyal Customers
17582,237,8,87.66000000000001,1,2,2,1,122,Need Attention
17584,8,10,393.70000000000005,3,2,3,0,323,Potential Loyalist
17585,110,42,224.65000000000003,1,3,2,1,132,Need Attention
17588,101,2,43.7,1,1,1,2,111,At Risk
17589,61,48,459.3799999999998,2,3,3,3,233,Loyal Customers
17590,3,37,272.97,3,3,3,3,333,Loyal Customers
17591,74,13,252.47,2,2,3,1,223,Need Attention
17593,4,35,677.8300000000002,3,3,3,3,333,Loyal Customers
17594,86,5,108.0,2,1,2,1,212,Need Attention
17595,13,15,76.57000000000001,3,2,1,0,321,Potential Loyalist
